Timestamp,cpu_usage_x,mem_usage_x,net_in_rate_x,net_out_rate_x,disk_in_rate_x,disk_out_rate_x,cpu_usage_y,mem_usage_y,net_in_rate_y,net_out_rate_y,disk_in_rate_y,disk_out_rate_y,avg_lat
1706416636,3.53,9.77,152.07,330.52,0.0,0.0,0.25,199.99,473.02,997.69,200.0,200.0,1.1811226634389183
1706416637,3.52,9.77,152.22,330.38,0.0,0.0,0.25,199.99,473.04999999999995,997.69,200.0,200.0,1.037138414122438
1706416638,3.53,9.77,152.03,330.56,0.0,0.0,0.25,199.99,473.03,997.69,200.0,200.0,1.4717694668806265
1706416639,3.53,9.77,151.85,330.74,0.0,0.0,0.25,199.99,473.0,997.68,200.0,200.0,1.1462152133072159
1706416640,3.54,9.77,151.67,330.92,0.0,0.0,0.25,199.99,472.97,997.68,200.0,200.0,1.0475618284737775
1706416641,3.55,9.77,151.49,331.1,0.0,0.0,0.25,199.99,472.95000000000005,997.67,200.0,200.0,0.9865565767932698
1706416642,3.55,9.77,151.3,331.28,0.0,0.0,0.25,199.99,472.91999999999996,997.67,200.0,200.0,1.217093203695887
1706416643,3.55,9.77,151.52,331.09,0.0,0.0,0.25,199.99,472.9,997.67,200.0,200.0,0.9964716352280271
1706416644,3.55,9.77,151.74,330.9,0.0,0.0,0.25,199.99,472.88,997.68,200.0,200.0,1.0580899998809357
1706416645,3.56,9.77,151.96,330.7,0.0,0.0,0.25,199.99,472.86,997.68,200.0,200.0,1.1235186314077525
1706416646,3.56,9.77,152.18,330.51,0.0,0.0,0.25,199.99,472.84000000000003,997.68,200.0,200.0,0.8926733056920172
1706416647,3.56,9.77,152.4,330.32,0.0,0.0,0.25,199.99,472.82000000000005,997.69,200.0,200.0,0.8837910578927018
1706416648,3.56,9.77,152.36,330.35,0.0,0.0,0.25,199.99,472.82000000000005,997.68,200.0,200.0,1.4865609959321537
1706416649,3.56,9.77,152.31,330.39,0.0,0.0,0.25,199.99,472.83000000000004,997.68,200.0,200.0,0.8749971899356709
1706416650,3.56,9.77,152.27,330.42,0.0,0.0,0.25,199.99,472.84000000000003,997.68,200.0,200.0,0.8158419723310907
1706416651,3.56,9.77,152.23,330.46,0.0,0.0,0.25,199.99,472.85,997.67,200.0,200.0,0.8158419723310907
1706416652,3.56,9.77,152.18,330.49,0.0,0.0,0.25,199.99,472.86,997.67,200.0,200.0,0.8323230734222502
1706416653,3.55,9.77,152.13,330.62,0.0,0.0,0.25,199.99,472.87,997.67,200.0,200.0,0.8323230734222502
1706416654,3.55,9.77,152.09,330.74,0.0,0.0,0.25,199.99,472.89,997.68,200.0,200.0,0.8576710847220836
1706416655,3.54,9.77,152.04,330.86,0.0,0.0,0.25,199.99,472.90999999999997,997.68,200.0,200.0,0.8662908224268001
1706416656,3.54,9.77,151.99,330.99,0.0,0.0,0.25,199.99,472.91999999999996,997.68,200.0,200.0,0.840688059378152
1706416657,3.54,9.77,151.94,331.11,0.0,0.0,0.25,199.99,472.94000000000005,997.68,200.0,200.0,1.0268187144767955
1706416658,3.53,9.77,151.96,331.02,0.0,0.0,0.25,199.99,472.96000000000004,997.68,200.0,200.0,2.1956220399268447
1706416659,3.53,9.77,151.98,330.92,0.0,0.0,0.25,199.99,472.98,997.68,200.0,200.0,1.0903136377081863
1706416660,3.52,9.77,152.0,330.83,0.0,0.0,0.25,199.99,473.0,997.68,200.0,200.0,1.037138414122438
1706416661,3.52,9.77,152.02,330.74,0.0,0.0,0.25,199.99,473.01,997.68,200.0,200.0,1.0268187144767955
1706416662,3.52,9.77,152.04,330.64,0.0,0.0,0.24,199.99,473.03,997.69,200.0,200.0,1.0580899998809357
1706416663,3.52,9.77,151.93,330.72,0.0,0.0,0.24,199.99,473.04999999999995,997.68,200.0,200.0,0.9964716352280271
1706416664,3.53,9.77,151.81,330.8,0.0,0.0,0.24,199.99,473.05999999999995,997.68,200.0,200.0,0.9478731401092417
1706416665,3.54,9.77,151.7,330.87,0.0,0.0,0.25,199.99,473.07000000000005,997.68,200.0,200.0,1.037138414122438
1706416666,3.54,9.77,151.58,330.95,0.0,0.0,0.25,199.99,473.08000000000004,997.68,200.0,200.0,0.9767401748383252
1706416667,3.55,9.77,151.47,331.03,0.0,0.0,0.25,199.99,473.09000000000003,997.68,200.0,200.0,1.0903136377081863
1706416668,3.54,9.77,151.56,331.05,0.0,0.0,0.25,199.99,473.05999999999995,997.67,200.0,200.0,1.516591520081492
1706416669,3.54,9.77,151.65,331.07,0.0,0.0,0.25,199.99,473.03,997.67,200.0,200.0,0.9964716352280271
1706416670,3.54,9.77,151.74,331.09,0.0,0.0,0.25,199.99,473.01,997.67,200.0,200.0,1.037138414122438
1706416671,3.54,9.77,151.83,331.11,0.0,0.0,0.25,199.99,472.98,997.67,200.0,200.0,0.9291039943981869
1706416672,3.53,9.77,151.92,331.13,0.0,0.0,0.25,199.99,472.95000000000005,997.66,200.0,200.0,1.006486341656703
1706416673,3.53,9.77,151.87,331.1,0.0,0.0,0.25,199.99,472.95000000000005,997.67,200.0,200.0,0.9865565767932698
1706416674,3.53,9.77,151.83,331.07,0.0,0.0,0.25,199.99,472.96000000000004,997.67,200.0,200.0,1.0580899998809357
1706416675,3.53,9.77,151.78,331.03,0.0,0.0,0.25,199.99,472.96000000000004,997.67,200.0,200.0,1.229325193750036
1706416676,3.53,9.77,151.74,331.0,0.0,0.0,0.25,199.99,472.97,997.68,200.0,200.0,1.037138414122438
1706416677,3.53,9.77,151.69,330.96,0.0,0.0,0.25,199.99,472.97,997.68,200.0,200.0,2.088540289460696
1706416678,3.53,9.77,151.8,330.95,0.0,0.0,0.25,199.99,472.98,997.68,200.0,200.0,0.9964716352280271
1706416679,3.53,9.77,151.91,330.94,0.0,0.0,0.25,199.99,472.99,997.67,200.0,200.0,1.0903136377081863
1706416680,3.53,9.77,152.02,330.93,0.0,0.0,0.25,199.99,473.0,997.67,200.0,200.0,1.0687239811698264
1706416681,3.53,9.77,152.13,330.92,0.0,0.0,0.24,199.99,473.01,997.67,200.0,200.0,0.9767401748383252
1706416682,3.53,9.77,152.23,330.91,0.0,0.0,0.24,199.99,473.03,997.67,200.0,200.0,1.006486341656703
1706416683,3.53,9.77,152.18,330.91,0.0,0.0,0.24,199.99,473.02,997.67,200.0,200.0,1.0166016975582859
1706416684,3.54,9.77,152.12,330.91,0.0,0.0,0.24,199.99,473.02,997.67,200.0,200.0,1.037138414122438
1706416685,3.55,9.77,152.06,330.91,0.0,0.0,0.25,199.99,473.01,997.68,200.0,200.0,0.9964716352280271
1706416686,3.55,9.77,152.0,330.91,0.0,0.0,0.25,199.99,473.01,997.68,200.0,200.0,0.9767401748383252
1706416687,3.56,9.77,151.94,330.91,0.0,0.0,0.25,199.99,473.0,997.69,200.0,200.0,1.0903136377081863
1706416688,3.55,9.77,152.04,330.83,0.0,0.0,0.25,199.99,476.21000000000004,997.7,200.0,200.0,2.0066474533579726
1706416689,3.55,9.77,152.13,330.74,0.0,0.0,0.24,199.99,479.41999999999996,997.71,200.0,200.0,1.157734867715369
1706416690,3.54,9.77,152.22,330.66,0.0,0.0,0.24,199.99,482.64,997.73,200.0,200.0,0.9865565767932698
1706416691,3.53,9.77,152.32,330.58,0.0,0.0,0.24,199.99,485.85,997.74,200.0,200.0,0.8576710847220836
1706416692,3.53,9.77,152.41,330.49,0.0,0.0,0.24,199.99,489.06,997.75,200.0,200.0,0.8749971899356709
1706416693,3.53,9.77,152.24,330.66,0.0,0.0,0.25,199.99,476.28,997.72,200.0,200.0,0.840688059378152
1706416694,3.54,9.77,152.08,330.82,0.0,0.0,0.26,199.99,463.49,997.68,200.0,200.0,0.9107065026731097
1706416695,3.55,9.77,151.91,330.99,0.0,0.0,0.26,199.99,450.71000000000004,997.64,200.0,200.0,0.8323230734222502
1706416696,3.56,9.77,151.74,331.15,0.0,0.0,0.27,199.99,437.92999999999995,997.61,200.0,200.0,0.8491371148405675
1706416697,3.57,9.77,151.57,331.32,0.0,0.0,0.28,199.99,425.15,997.57,200.0,200.0,0.8491371148405675
1706416698,3.56,9.77,151.6,331.28,0.0,0.0,0.28,199.99,425.15,997.57,200.0,200.0,0.8240413204672954
1706416699,3.55,9.77,151.63,331.25,0.0,0.0,0.28,199.99,425.15,997.57,200.0,200.0,1.3722687552457682
1706416700,3.55,9.77,151.67,331.21,0.0,0.0,0.28,199.99,425.15,997.57,200.0,200.0,0.8158419723310907
1706416701,3.54,9.77,151.7,331.18,0.0,0.0,0.28,199.99,425.15,997.57,200.0,200.0,0.8323230734222502
1706416702,3.54,9.77,151.73,331.14,0.0,0.0,0.28,199.99,425.15,997.57,200.0,200.0,0.9670214477148172
1706416703,3.53,9.77,151.61,331.19,0.0,0.0,0.28,199.99,425.15,997.57,200.0,200.0,0.9198592551896129
1706416704,3.53,9.77,151.49,331.24,0.0,0.0,0.28,199.99,425.15,997.57,200.0,200.0,0.9291039943981869
1706416705,3.52,9.77,151.38,331.29,0.0,0.0,0.28,199.99,425.15999999999997,997.57,200.0,200.0,0.9198592551896129
1706416706,3.51,9.77,151.26,331.34,0.0,0.0,0.28,199.99,425.15999999999997,997.56,200.0,200.0,0.9767401748383252
1706416707,3.51,9.77,151.14,331.39,0.0,0.0,0.28,199.99,425.15999999999997,997.56,200.0,200.0,2.735913533117638
1706416708,3.51,9.77,151.29,331.25,0.0,0.0,0.28,199.99,425.15999999999997,997.57,200.0,200.0,1.006486341656703
1706416709,3.51,9.77,151.44,331.1,0.0,0.0,0.28,199.99,425.15,997.57,200.0,200.0,0.9573994235419346
1706416710,3.51,9.77,151.59,330.95,0.0,0.0,0.28,199.99,425.14,997.58,200.0,200.0,0.9964716352280271
1706416711,3.52,9.77,151.74,330.81,0.0,0.0,0.28,199.99,425.14,997.59,200.0,200.0,1.0580899998809357
1706416712,3.52,9.77,151.89,330.66,0.0,0.0,0.28,199.99,425.13,997.59,200.0,200.0,0.9964716352280271
1706416713,3.52,9.77,151.83,330.69,0.0,0.0,0.28,199.99,425.12,997.59,200.0,200.0,2.1521458106193645
1706416714,3.52,9.77,151.77,330.71,0.0,0.0,0.28,199.99,425.11,997.58,200.0,200.0,1.0903136377081863
1706416715,3.52,9.77,151.7,330.73,0.0,0.0,0.28,199.99,425.11,997.58,200.0,200.0,0.9573994235419346
1706416716,3.52,9.77,151.64,330.76,0.0,0.0,0.28,199.99,425.1,997.57,200.0,200.0,1.0475618284737775
1706416717,3.52,9.77,151.58,330.78,0.0,0.0,0.28,199.99,425.09000000000003,997.56,200.0,200.0,2.1521458106193645
1706416718,3.52,9.77,151.61,330.84,0.0,0.0,0.28,199.99,425.11,997.57,200.0,200.0,1.037138414122438
1706416719,3.52,9.77,151.64,330.89,0.0,0.0,0.28,199.99,425.13,997.57,200.0,200.0,0.9767401748383252
1706416720,3.52,9.77,151.67,330.95,0.0,0.0,0.28,199.99,425.15,997.57,200.0,200.0,0.9291039943981869
1706416721,3.52,9.77,151.7,331.01,0.0,0.0,0.28,199.99,425.16999999999996,997.57,200.0,200.0,1.0166016975582859
1706416722,3.51,9.77,151.74,331.06,0.0,0.0,0.28,199.99,425.20000000000005,997.57,200.0,200.0,0.8662908224268001
1706416723,3.52,9.77,151.66,331.11,0.0,0.0,0.28,199.99,425.17999999999995,997.57,200.0,200.0,0.9865565767932698
1706416724,3.53,9.77,151.59,331.16,0.0,0.0,0.28,199.99,425.16999999999996,997.58,200.0,200.0,1.0580899998809357
1706416725,3.53,9.77,151.52,331.21,0.0,0.0,0.28,199.99,425.15999999999997,997.58,200.0,200.0,1.0166016975582859
1706416726,3.54,9.77,151.45,331.26,0.0,0.0,0.28,199.99,425.14,997.58,200.0,200.0,1.8339376854689435
1706416727,3.55,9.77,151.38,331.31,0.0,0.0,0.28,199.99,425.13,997.58,200.0,200.0,0.9573994235419346
1706416728,3.54,9.77,151.36,331.39,0.0,0.0,0.28,199.99,425.13,997.58,200.0,200.0,0.9291039943981869
1706416729,3.54,9.77,151.34,331.47,0.0,0.0,0.28,199.99,425.12,997.58,200.0,200.0,0.9573994235419346
1706416730,3.54,9.77,151.31,331.55,0.0,0.0,0.28,199.99,425.12,997.57,200.0,200.0,1.0268187144767955
1706416731,3.53,9.77,151.29,331.63,0.0,0.0,0.28,199.99,425.11,997.57,200.0,200.0,0.9964716352280271
1706416732,3.53,9.77,151.27,331.71,0.0,0.0,0.28,199.99,425.11,997.57,200.0,200.0,1.006486341656703
1706416733,3.53,9.77,151.33,331.54,0.0,0.0,0.28,199.99,425.12,997.57,200.0,200.0,0.9573994235419346
1706416734,3.54,9.77,151.4,331.37,0.0,0.0,0.28,199.99,425.13,997.57,200.0,200.0,1.037138414122438
1706416735,3.54,9.77,151.46,331.19,0.0,0.0,0.28,199.99,425.13,997.57,200.0,200.0,1.0687239811698264
1706416736,3.55,9.77,151.52,331.02,0.0,0.0,0.28,199.99,425.14,997.57,200.0,200.0,0.9478731401092417
1706416737,3.55,9.77,151.58,330.84,0.0,0.0,0.28,199.99,425.15,997.57,200.0,200.0,1.5627786080234296
1706416738,3.55,9.77,151.52,331.02,0.0,0.0,0.28,199.99,425.14,997.57,200.0,200.0,0.8837910578927018
1706416739,3.55,9.77,151.47,331.19,0.0,0.0,0.28,199.99,425.13,997.57,200.0,200.0,0.8491371148405675
1706416740,3.55,9.77,151.42,331.36,0.0,0.0,0.28,199.99,425.12,997.57,200.0,200.0,0.8323230734222502
1706416741,3.55,9.77,151.37,331.53,0.0,0.0,0.28,199.99,425.1,997.57,200.0,200.0,0.8323230734222502
1706416742,3.55,9.77,151.32,331.7,0.0,0.0,0.28,199.99,425.09000000000003,997.57,200.0,200.0,0.8749971899356709
1706416743,3.55,9.77,151.32,331.66,0.0,0.0,0.28,199.99,425.1,997.57,200.0,200.0,0.8576710847220836
1706416744,3.55,9.77,151.33,331.61,0.0,0.0,0.28,199.99,425.1,997.57,200.0,200.0,0.8323230734222502
1706416745,3.55,9.77,151.33,331.57,0.0,0.0,0.28,199.99,425.11,997.57,200.0,200.0,0.9384416447804566
1706416746,3.55,9.77,151.33,331.52,0.0,0.0,0.28,199.99,425.11,997.57,200.0,200.0,1.1348101813755764
1706416747,3.54,9.77,151.34,331.47,0.0,0.0,0.29,199.99,425.12,997.57,200.0,200.0,0.8749971899356709
1706416748,3.54,9.77,151.38,331.42,0.0,0.0,0.28,199.99,425.12,997.57,200.0,200.0,0.9291039943981869
1706416749,3.54,9.77,151.41,331.37,0.0,0.0,0.28,199.99,425.11,997.57,200.0,200.0,1.006486341656703
1706416750,3.53,9.77,151.45,331.31,0.0,0.0,0.28,199.99,425.11,997.57,200.0,200.0,1.0794648357474406
1706416751,3.53,9.77,151.48,331.26,0.0,0.0,0.28,199.99,425.11,997.57,200.0,200.0,1.0166016975582859
1706416752,3.52,9.77,151.52,331.2,0.0,0.0,0.28,199.99,425.11,997.58,200.0,200.0,1.1462152133072159
1706416753,3.52,9.77,151.64,331.1,0.0,0.0,0.28,199.99,425.11,997.58,200.0,200.0,0.9865565767932698
1706416754,3.51,9.77,151.77,330.99,0.0,0.0,0.28,199.99,425.11,997.58,200.0,200.0,1.2049829239763552
1706416755,3.51,9.77,151.89,330.89,0.0,0.0,0.28,199.99,425.12,997.58,200.0,200.0,1.6929378557108545
1706416756,3.5,9.77,152.01,330.78,0.0,0.0,0.28,199.99,425.12,997.58,200.0,200.0,0.9670214477148172
1706416757,3.5,9.77,152.14,330.68,0.0,0.0,0.28,199.99,425.12,997.59,200.0,200.0,0.9478731401092417
1706416758,3.5,9.77,152.03,330.8,0.0,0.0,0.28,199.99,425.12,997.58,200.0,200.0,0.9767401748383252
1706416759,3.51,9.77,151.93,330.92,0.0,0.0,0.28,199.99,425.12,997.58,200.0,200.0,1.0166016975582859
1706416760,3.52,9.77,151.82,331.04,0.0,0.0,0.28,199.99,425.12,997.58,200.0,200.0,0.9107065026731097
1706416761,3.52,9.77,151.71,331.17,0.0,0.0,0.28,199.99,425.12,997.58,200.0,200.0,1.727137468978236
1706416762,3.53,9.77,151.61,331.29,0.0,0.0,0.28,199.99,425.12,997.58,200.0,200.0,1.2416801173480012
1706416763,3.53,9.77,151.61,331.3,0.0,0.0,0.28,199.99,425.11,997.58,200.0,200.0,1.0166016975582859
1706416764,3.53,9.77,151.61,331.31,0.0,0.0,0.28,199.99,425.09000000000003,997.57,200.0,200.0,1.0268187144767955
1706416765,3.53,9.77,151.61,331.31,0.0,0.0,0.28,199.99,425.08000000000004,997.57,200.0,200.0,0.9865565767932698
1706416766,3.52,9.77,151.61,331.32,0.0,0.0,0.28,199.99,425.05999999999995,997.57,200.0,200.0,1.0166016975582859
1706416767,3.52,9.77,151.62,331.33,0.0,0.0,0.28,199.99,425.03999999999996,997.56,200.0,200.0,0.9865565767932698
1706416768,3.52,9.77,151.56,331.32,0.0,0.0,0.28,199.99,425.07000000000005,997.57,200.0,200.0,0.9573994235419346
1706416769,3.52,9.77,151.5,331.31,0.0,0.0,0.28,199.99,425.1,997.57,200.0,200.0,1.947342058517733
1706416770,3.52,9.77,151.44,331.3,0.0,0.0,0.28,199.99,425.14,997.58,200.0,200.0,0.9865565767932698
1706416771,3.52,9.77,151.39,331.29,0.0,0.0,0.28,199.99,425.16999999999996,997.58,200.0,200.0,1.0687239811698264
1706416772,3.51,9.77,151.33,331.27,0.0,0.0,0.28,199.99,425.20000000000005,997.58,200.0,200.0,0.9865565767932698
1706416773,3.52,9.77,151.44,331.17,0.0,0.0,0.28,199.99,425.15999999999997,997.58,200.0,200.0,0.9767401748383252
1706416774,3.53,9.77,151.55,331.06,0.0,0.0,0.28,199.99,425.13,997.58,200.0,200.0,0.9865565767932698
1706416775,3.54,9.77,151.67,330.95,0.0,0.0,0.28,199.99,425.09000000000003,997.58,200.0,200.0,0.9670214477148172
1706416776,3.54,9.77,151.78,330.84,0.0,0.0,0.28,199.99,425.05999999999995,997.57,200.0,200.0,1.3722687552457682
1706416777,3.55,9.77,151.89,330.73,0.0,0.0,0.28,199.99,425.02,997.57,200.0,200.0,2.1521458106193645
1706416778,3.55,9.77,151.9,330.71,0.0,0.0,0.28,199.99,425.04999999999995,997.57,200.0,200.0,0.9964716352280271
1706416779,3.54,9.77,151.92,330.68,0.0,0.0,0.28,199.99,425.07000000000005,997.58,200.0,200.0,1.037138414122438
1706416780,3.54,9.77,151.93,330.66,0.0,0.0,0.28,199.99,425.1,997.58,200.0,200.0,0.9767401748383252
1706416781,3.54,9.77,151.94,330.63,0.0,0.0,0.28,199.99,425.12,997.58,200.0,200.0,1.0166016975582859
1706416782,3.53,9.77,151.96,330.61,0.0,0.0,0.28,199.99,425.14,997.58,200.0,200.0,0.9016448215657986
1706416783,3.53,9.77,151.8,330.84,0.0,0.0,0.28,199.99,425.14,997.58,200.0,200.0,0.8576710847220836
1706416784,3.53,9.77,151.64,331.07,0.0,0.0,0.28,199.99,425.13,997.58,200.0,200.0,1.3860602855203714
1706416785,3.54,9.77,151.48,331.3,0.0,0.0,0.28,199.99,425.12,997.58,200.0,200.0,1.0475618284737775
1706416786,3.54,9.77,151.33,331.53,0.0,0.0,0.28,199.99,425.11,997.58,200.0,200.0,0.8662908224268001
1706416787,3.54,9.77,151.17,331.76,0.0,0.0,0.28,199.99,425.11,997.58,200.0,200.0,0.8576710847220836
1706416788,3.54,9.77,151.41,331.52,0.0,0.0,0.28,199.99,425.1,997.57,200.0,200.0,0.8576710847220836
1706416789,3.55,9.77,151.66,331.29,0.0,0.0,0.28,199.99,425.1,997.57,200.0,200.0,0.9291039943981869
1706416790,3.55,9.77,151.9,331.06,0.0,0.0,0.28,199.99,425.1,997.56,200.0,200.0,0.8323230734222502
1706416791,3.56,9.77,152.14,330.83,0.0,0.0,0.28,199.99,425.09000000000003,997.56,200.0,200.0,0.840688059378152
1706416792,3.56,9.77,152.39,330.6,0.0,0.0,0.28,199.99,425.09000000000003,997.55,200.0,200.0,0.8240413204672954
1706416793,3.55,9.77,152.2,330.77,0.0,0.0,0.28,199.99,425.11,997.55,200.0,200.0,1.2541592099924381
1706416794,3.54,9.77,152.01,330.93,0.0,0.0,0.28,199.99,425.14,997.56,200.0,200.0,1.2794949066411827
1706416795,3.53,9.77,151.81,331.1,0.0,0.0,0.28,199.99,425.15999999999997,997.56,200.0,200.0,0.9384416447804566
1706416796,3.52,9.77,151.62,331.27,0.0,0.0,0.28,199.99,425.17999999999995,997.56,200.0,200.0,1.1012714719413006
1706416797,3.51,9.77,151.43,331.43,0.0,0.0,0.28,199.99,425.20000000000005,997.56,200.0,200.0,0.9291039943981869
1706416798,3.52,9.77,151.38,331.47,0.0,0.0,0.28,199.99,425.17999999999995,997.56,200.0,200.0,1.1123394342393382
1706416799,3.52,9.77,151.33,331.51,0.0,0.0,0.28,199.99,425.15,997.56,200.0,200.0,1.006486341656703
1706416800,3.53,9.77,151.28,331.55,0.0,0.0,0.28,199.99,425.12,997.56,200.0,200.0,0.9478731401092417
1706416801,3.53,9.77,151.22,331.59,0.0,0.0,0.28,199.99,425.09000000000003,997.56,200.0,200.0,1.1348101813755764
1706416802,3.53,9.77,151.17,331.63,0.0,0.0,0.28,199.99,425.05999999999995,997.56,200.0,200.0,0.9478731401092417
1706416803,3.53,9.77,151.35,331.48,0.0,0.0,0.28,199.99,425.08000000000004,997.56,200.0,200.0,0.9767401748383252
1706416804,3.53,9.77,151.53,331.33,0.0,0.0,0.28,199.99,425.1,997.55,200.0,200.0,1.9087821022335276
1706416805,3.53,9.77,151.7,331.18,0.0,0.0,0.28,199.99,425.12,997.55,200.0,200.0,1.1012714719413006
1706416806,3.53,9.77,151.88,331.03,0.0,0.0,0.28,199.99,425.14,997.55,200.0,200.0,0.8662908224268001
1706416807,3.53,9.77,152.06,330.88,0.0,0.0,0.28,199.99,425.15999999999997,997.55,200.0,200.0,1.1235186314077525
1706416808,3.53,9.77,151.97,330.94,0.0,0.0,0.28,199.99,425.14,997.55,200.0,200.0,0.9767401748383252
1706416809,3.53,9.77,151.89,331.0,0.0,0.0,0.28,199.99,425.13,997.56,200.0,200.0,0.9573994235419346
1706416810,3.54,9.77,151.81,331.06,0.0,0.0,0.28,199.99,425.11,997.56,200.0,200.0,1.0794648357474406
1706416811,3.54,9.77,151.73,331.12,0.0,0.0,0.28,199.99,425.09000000000003,997.57,200.0,200.0,1.0166016975582859
1706416812,3.54,9.77,151.65,331.17,0.0,0.0,0.28,199.99,425.08000000000004,997.57,200.0,200.0,0.9478731401092417
1706416813,3.53,9.77,151.66,331.08,0.0,0.0,0.28,199.99,425.09000000000003,997.57,200.0,200.0,1.610372302203309
1706416814,3.53,9.77,151.68,330.98,0.0,0.0,0.28,199.99,425.09000000000003,997.57,200.0,200.0,1.399990422978581
1706416815,3.53,9.77,151.69,330.88,0.0,0.0,0.28,199.99,425.1,997.56,200.0,200.0,0.9107065026731097
1706416816,3.52,9.77,151.71,330.78,0.0,0.0,0.29,199.99,425.11,997.56,200.0,200.0,1.0166016975582859
1706416817,3.52,9.77,151.73,330.69,0.0,0.0,0.29,199.99,425.12,997.56,200.0,200.0,0.9478731401092417
1706416818,3.53,9.77,151.73,330.76,0.0,0.0,0.28,199.99,425.1,997.56,200.0,200.0,1.0475618284737775
1706416819,3.54,9.77,151.74,330.84,0.0,0.0,0.28,199.99,425.08000000000004,997.56,200.0,200.0,0.9865565767932698
1706416820,3.54,9.77,151.74,330.91,0.0,0.0,0.28,199.99,425.05999999999995,997.56,200.0,200.0,0.9670214477148172
1706416821,3.55,9.77,151.75,330.99,0.0,0.0,0.28,199.99,425.03999999999996,997.56,200.0,200.0,1.1123394342393382
1706416822,3.56,9.77,151.75,331.06,0.0,0.0,0.28,199.99,425.02,997.56,200.0,200.0,1.947342058517733
1706416823,3.56,9.77,151.56,331.23,0.0,0.0,0.28,199.99,425.05999999999995,997.56,200.0,200.0,0.9964716352280271
1706416824,3.55,9.77,151.37,331.39,0.0,0.0,0.28,199.99,425.1,997.56,200.0,200.0,1.0268187144767955
1706416825,3.55,9.77,151.18,331.56,0.0,0.0,0.28,199.99,425.14,997.56,200.0,200.0,1.0268187144767955
1706416826,3.55,9.77,150.99,331.72,0.0,0.0,0.28,199.99,425.17999999999995,997.57,200.0,200.0,1.1012714719413006
1706416827,3.55,9.77,150.79,331.89,0.0,0.0,0.28,199.99,425.22,997.57,200.0,200.0,1.037138414122438
1706416828,3.55,9.77,151.01,331.69,0.0,0.0,0.28,199.99,425.19000000000005,997.57,200.0,200.0,0.8576710847220836
1706416829,3.55,9.77,151.22,331.5,0.0,0.0,0.28,199.99,425.15999999999997,997.57,200.0,200.0,0.840688059378152
1706416830,3.56,9.77,151.44,331.31,0.0,0.0,0.28,199.99,425.13,997.57,200.0,200.0,0.840688059378152
1706416831,3.56,9.77,151.65,331.11,0.0,0.0,0.28,199.99,425.1,997.57,200.0,200.0,1.5627786080234296
1706416832,3.56,9.77,151.86,330.92,0.0,0.0,0.28,199.99,425.07000000000005,997.56,200.0,200.0,0.8662908224268001
1706416833,3.56,9.77,151.89,330.92,0.0,0.0,0.28,199.99,425.03,997.56,200.0,200.0,0.8240413204672954
1706416834,3.55,9.77,151.91,330.92,0.0,0.0,0.28,199.99,424.98,997.56,200.0,200.0,0.9016448215657986
1706416835,3.54,9.77,151.93,330.92,0.0,0.0,0.28,199.99,424.94000000000005,997.56,200.0,200.0,0.8077242090719897
1706416836,3.54,9.77,151.96,330.92,0.0,0.0,0.28,199.99,424.9,997.56,200.0,200.0,0.8926733056920172
1706416837,3.53,9.77,151.98,330.92,0.0,0.0,0.28,199.99,424.86,997.55,200.0,200.0,0.8158419723310907
1706416838,3.53,9.77,151.96,330.9,0.0,0.0,0.28,199.99,424.92999999999995,997.56,200.0,200.0,0.8491371148405675
1706416839,3.53,9.77,151.94,330.88,0.0,0.0,0.28,199.99,425.0,997.56,200.0,200.0,1.1693702965750754
1706416840,3.53,9.77,151.92,330.85,0.0,0.0,0.28,199.99,425.07000000000005,997.57,200.0,200.0,0.8662908224268001
1706416841,3.53,9.77,151.9,330.83,0.0,0.0,0.28,199.99,425.14,997.58,200.0,200.0,1.9279656812882442
1706416842,3.53,9.77,151.88,330.81,0.0,0.0,0.28,199.99,425.21000000000004,997.58,200.0,200.0,2.354822600763612
1706416843,3.53,9.77,151.86,330.82,0.0,0.0,0.28,199.99,425.20000000000005,997.58,200.0,200.0,1.0268187144767955
1706416844,3.52,9.77,151.85,330.83,0.0,0.0,0.28,199.99,425.19000000000005,997.58,200.0,200.0,1.0687239811698264
1706416845,3.51,9.77,151.84,330.84,0.0,0.0,0.28,199.99,425.17999999999995,997.58,200.0,200.0,0.9964716352280271
1706416846,3.51,9.77,151.82,330.85,0.0,0.0,0.28,199.99,425.16999999999996,997.58,200.0,200.0,0.9291039943981869
1706416847,3.5,9.77,151.81,330.86,0.0,0.0,0.28,199.99,425.15999999999997,997.58,200.0,200.0,1.1235186314077525
1706416848,3.51,9.77,151.66,331.01,0.0,0.0,0.28,199.99,425.15,997.58,200.0,200.0,1.0268187144767955
1706416849,3.51,9.77,151.51,331.15,0.0,0.0,0.28,199.99,425.14,997.57,200.0,200.0,1.0268187144767955
1706416850,3.52,9.77,151.36,331.3,0.0,0.0,0.28,199.99,425.13,997.57,200.0,200.0,0.9573994235419346
1706416851,3.53,9.77,151.21,331.45,0.0,0.0,0.28,199.99,425.12,997.57,200.0,200.0,0.9670214477148172
1706416852,3.53,9.77,151.06,331.6,0.0,0.0,0.28,199.99,425.11,997.57,200.0,200.0,0.9478731401092417
1706416853,3.52,9.77,151.16,331.5,0.0,0.0,0.28,199.99,425.13,997.57,200.0,200.0,2.8761868195505804
1706416854,3.52,9.77,151.25,331.39,0.0,0.0,0.28,199.99,425.15,997.58,200.0,200.0,0.9964716352280271
